City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
2984537,Raismes,66,FR,1631426425,97,50.3833,3.4833,56.8,6.15
2906843,Hellenthal,90,DE,1631426166,99,50.4833,6.4333,55.22,1.14
3449536,Santo Antônio da Alegria,91,BR,1631426428,65,-21.0869,-47.1511,67.91,5.39
6137270,Saguenay,90,CA,1631426429,82,48.4168,-71.0657,67.03,1.01
2360372,Gorom-Gorom,94,BF,1631426430,59,14.4439,-0.2361,84.47,8.23
1794479,Laixi,0,CN,1631426322,64,36.8592,120.5269,87.24,9.06
3449954,Santana da Boa Vista,8,BR,1631426432,98,-30.8719,-53.1153,48.09,2.98
926747,Mchinji,17,MW,1631426433,59,-13.7984,32.8802,63.66,8.01
1803326,Linquan,1,CN,1631426435,20,37.9796,111.0206,85.8,18.63
3399571,Joaquim Gomes,75,BR,1631426435,94,-9.1373,-35.7519,77.25,2.01
4338615,Reserve,1,US,1631426437,88,30.0538,-90.5518,79.97,4.61
3004492,Le Coteau,56,FR,1631426438,91,46.0271,4.0869,56.07,1.01
3098130,Gubin,57,PL,1631426439,91,51.9496,14.7284,62.22,5.5
3173276,Molinella,1,IT,1631426441,61,44.6213,11.6686,71.64,2.1
5246835,Brookfield,75,US,1631426223,86,43.0606,-88.1065,73.56,0
203112,Kiruhura,25,RW,1631426442,44,-2.4773,29.7679,69.64,5.19
3460755,Itapebi,34,BR,1631426444,98,-15.9508,-39.5339,67.66,1.34
2643773,Loftus,99,GB,1631426445,87,54.5554,-0.8946,51.73,5.57
2111756,Nagasu,100,JP,1631426447,75,36.2833,140.5167,79.29,6.13
5097801,Fairview,1,US,1631426447,75,40.8126,-73.999,70.36,8.01
3464343,Eldorado,1,BR,1631426448,69,-23.7869,-54.2836,66.29,8.08
5101775,New Providence,1,US,1631426450,87,40.6984,-74.4015,70.12,0
1812621,Dongcun,2,CN,1631426451,75,36.7767,121.1597,80.35,9.37
6772182,Haddam,0,IQ,1631426451,19,31.6186,46.8981,95.95,17.92
2953464,Bad Essen,100,DE,1631426295,92,52.3167,8.3333,63.82,6.35
5388873,Rosemont,1,US,1631426453,55,38.5518,-121.3647,79.57,6.91
701031,Myronivka,100,UA,1631426454,62,49.6601,30.9823,64.87,5.48
505259,Primorsko-Akhtarsk,100,RU,1631426455,72,46.0497,38.1747,67.05,7.4
3689169,Barrancabermeja,97,CO,1631426175,98,7.0653,-73.8547,72.84,0.96
2961123,Tralee,100,IE,1631426457,91,52.2704,-9.7026,52.36,4.94
587876,Valga,95,EE,1631426458,99,57.7778,26.0473,57.99,5.35
2809517,Wiehl,90,DE,1631426173,89,50.95,7.5333,60.28,1.43
3111879,Rianxo,68,ES,1631426460,94,42.6498,-8.8176,68.09,3.76
3980194,Ciudad de Villa de Álvarez,56,MX,1631426462,96,19.25,-103.7333,70.3,4.32
6127681,Rosemère,90,CA,1631426463,64,45.6334,-73.7992,70.41,3
6555408,Altbach,20,DE,1631426464,91,48.7225,9.379,59.23,1.01
710552,Chervonohryhorivka,100,UA,1631426466,42,47.623,34.5389,67.21,6.08
3175081,La Spezia,6,IT,1631426468,69,44.1105,9.8434,72.84,4.03
1500933,Labytnangi,100,RU,1631426469,60,66.6572,66.4183,45.5,10.65
2762290,Vorchdorf,23,AT,1631426471,84,48.0039,13.9212,61.25,2.1
4699626,Hutto,0,US,1631426472,66,30.5427,-97.5467,76.57,3
4930956,Boston,0,US,1631426473,88,42.3584,-71.0598,65.37,3
2640729,Oxford,40,GB,1631426438,97,51.7522,-1.256,56.21,2.3
734540,Polykastro,99,GR,1631426474,62,40.9936,22.5658,71.82,4.56
1699803,City of Meycauayan,100,PH,1631426476,83,14.7333,121,80.89,1.01
3057379,Štúrovo,0,SK,1631426476,49,47.7949,18.7175,58.08,2.08
3467605,Canápolis,65,BR,1631426477,48,-18.725,-49.2044,73.56,6.42
3032452,Blainville-sur-Orne,69,FR,1631426479,100,49.2291,-0.3006,59.81,2.3
3174658,Provincia di Livorno,0,IT,1631426480,61,43.2333,10.5833,72.68,3.89
6457374,Arrondissement de Nogent-sur-Marne,90,FR,1631426481,88,48.8361,2.4836,56.66,2.3
3465000,Cuparaque,30,BR,1631426483,90,-18.9694,-41.0992,69.48,4.74
5128481,New City,2,US,1631426485,82,41.1476,-73.9893,70.52,7.54
321572,Belen,41,TR,1631426201,68,36.4891,36.2233,73.02,7.25
7873075,Purkersdorf,23,AT,1631426486,81,48.1951,16.1626,65.25,3.51
502011,Revda,91,RU,1631426487,54,56.801,59.9303,49.01,15.3
1261012,Osmanabad,98,IN,1631426304,70,18.1667,76.05,80.73,18.3
3395162,Mata Grande,68,BR,1631426489,96,-9.1175,-37.7322,62.35,4.09
3351663,Benguela,96,AO,1631426490,89,-12.5763,13.4055,71.74,2.35
3919886,Choro,48,BO,1631426492,84,-17.2208,-66.7966,50.99,3.31
304041,Muş Province,0,TR,1631426493,28,39,41.75,68.76,1.45
5807367,Prairie Ridge,40,US,1631426495,80,47.1376,-122.1487,62.82,0
3445695,Urucânia,65,BR,1631426496,85,-20.3508,-42.7394,66.67,1.81
3655720,Huaquillas,84,EC,1631426498,88,-3.4833,-80.2333,68.88,2.57
6691235,Heywood,100,GB,1631426499,94,53.5924,-2.2194,56.71,2.75
3178201,Concorezzo,0,IT,1631426501,84,45.5897,9.336,69.85,1.99
3587593,Yupiltepeque,100,GT,1631426502,97,14.2,-89.7833,65.37,1.81
6285791,Écublens,10,CH,1631426503,89,46.529,6.5626,62.28,4.68
1810920,Qingyang,21,CN,1631426504,76,37.4958,121.2581,79.5,11.32
1863018,Hatsukaichi,100,JP,1631426471,77,34.35,132.3333,79.5,1.32
299137,Tire,0,TR,1631426505,43,38.0888,27.7351,69.8,2.77
473522,Vinsady,90,RU,1631426506,88,44.0808,42.9653,57.45,4.47
2794064,Kortessem,83,BE,1631426507,88,50.8579,5.3864,58.64,6.24
3404766,Buíque,33,BR,1631426509,96,-8.6231,-37.1558,59.59,5.08
3190536,Slovenj Gradec,19,SI,1631426510,72,46.5103,15.0806,59.32,2.62
3470744,Barra da Estiva,2,BR,1631426512,83,-13.6261,-41.3269,59.59,5.14
3451190,Rio de Janeiro,90,BR,1631426384,88,-22.9028,-43.2075,69.8,12.66
2633406,Yate,79,GB,1631426250,91,51.5407,-2.4184,55.35,0.58
2960596,Esch-sur-Alzette,46,LU,1631426514,93,49.4958,5.9806,54.39,1.48
2171845,Cessnock,1,AU,1631426516,15,-32.8333,151.35,86.34,11.21
1493049,Saranpaul',87,RU,1631426516,53,64.2667,60.9167,46.08,4.14
1862415,Hiroshima,100,JP,1631426301,77,34.3963,132.4594,80.64,0.6
5118990,Gowanda,46,US,1631426518,66,42.4631,-78.9359,73.38,15.57
1270484,Hālīsahar,40,IN,1631426519,64,22.9497,88.4194,89.46,15.84
720292,Hajdúböszörmény,55,HU,1631426519,46,47.6667,21.5167,55.13,4.45
5572400,Susanville,3,US,1631426521,46,40.4163,-120.653,59.83,1.01
2634755,Warminster,88,GB,1631426522,94,51.2043,-2.1787,54.9,2.51
2651513,Darlington,100,GB,1631426523,82,54.5243,-1.5504,53.92,2.89
2989506,Onnaing,64,FR,1631426525,98,50.3858,3.5996,56.88,6.22
3856235,Embalse,54,AR,1631426529,51,-32.18,-64.4181,55.71,9.55
2525458,Calatafimi,1,IT,1631426531,77,37.9148,12.8625,71.06,4.79
3169395,Rignano Flaminio,2,IT,1631426532,75,42.2063,12.4794,71.11,3.15
3698304,Chimbote,72,PE,1631426533,92,-9.0853,-78.5783,61.07,7.76
2938912,Regierungsbezirk Darmstadt,63,DE,1631426535,97,49.8333,8.6667,58.62,2.95
4264617,Seymour,34,US,1631426536,79,38.9592,-85.8903,73.45,3
2906464,Hengersberg,39,DE,1631426537,85,48.7833,13.05,63.55,0.96
2640192,Plympton,99,GB,1631426539,92,50.3907,-4.0602,58.46,1.01
2792034,Lubbeek,40,BE,1631426540,92,50.8828,4.839,57.76,6.91
2988507,Paris,0,FR,1631426315,88,48.8534,2.3488,57.15,0
3397277,João Pessoa,36,BR,1631426542,88,-7.115,-34.8631,73.38,10.69
2916926,Großbreitenbach,90,DE,1631426543,94,50.5833,11.0333,60.12,2.59
1735106,George Town,40,MY,1631426512,84,5.4112,100.3354,80.89,1.01
2755002,IJmuiden,75,NL,1631426545,92,52.4573,4.6111,60.87,10.36
454970,Talsi,97,LV,1631426546,93,57.2456,22.5814,59.92,8.61
116402,Darjazin,0,IR,1631426548,27,35.6539,53.338,79.97,6.49
2994901,Mazan,11,FR,1631426549,67,44.0568,5.1275,63.95,3.15
5093422,Swanzey,3,US,1631426550,97,42.8698,-72.2818,62.8,4.79
6822146,Sue,75,JP,1631426551,70,33.6022,130.5012,83.79,4.61
2038180,Changchun,11,CN,1631426548,59,43.88,125.3228,65.52,2.53
1690910,Salcedo,100,PH,1631426464,73,12.8105,121.4674,85.82,5.23
746234,Gürpınar,0,TR,1631426527,68,40.9903,28.6153,66.92,2.3
2268411,Estremoz,30,PT,1631426553,69,38.8443,-7.5859,59.49,1.9
3408251,Agrestina,93,BR,1631426554,95,-8.4581,-35.9447,68.5,8.39
5001634,Melvindale,53,US,1631426556,76,42.2825,-83.1752,74.01,5.01
